level,dx,dy,w,b,input_bits,objective,coefficients,mae,mred,rmse,max_relative,p99_relative,cost_proxy
2,12,20,16,5,23,mse,24 16 12 9,0.027377366563298318,0.026096151531839258,0.03433348589412225,0.0715682272046749,0.06290308683083742,105
2,12,20,16,6,23,mse,48 33 23 18,0.02636094952477037,0.025056420475038216,0.033138995177105744,0.0715682272046749,0.059674360274227525,114
2,12,20,16,7,23,mse,97 65 47 35,0.023520954157123963,0.021854381003974785,0.03002967536450718,0.06597313903925076,0.05763303276041503,123
2,12,20,16,7,23,mred,96 65 47 35,0.023498972273589755,0.02175128159322156,0.03007441844184419,0.0715682272046749,0.05519805061609689,123
2,12,20,16,8,23,mse,193 130 94 71,0.023534342170582822,0.02192861021664189,0.02978823100394833,0.06673264505469924,0.054618137136714845,132
2,12,20,16,8,23,mred,192 130 94 70,0.023498972273589755,0.02175128159322156,0.03007441844184419,0.0715682272046749,0.05519805061609689,132
2,12,20,16,9,23,mse,386 260 188 141,0.023339264451392477,0.021654774011875592,0.029674241178479933,0.06673264505469924,0.054618137136714845,141
2,12,20,16,9,23,mred,385 260 187 141,0.023339608471040687,0.021602530256950584,0.029748817637293312,0.06915043612968708,0.05405738216002379,141
2,12,20,16,10,23,mse,772 521 375 282,0.023293187463816114,0.021608575746784462,0.029634907732460795,0.06673264505469924,0.05478282281322778,150
2,12,20,16,10,23,mred,770 521 375 281,0.023312495209124415,0.021590442803400646,0.029748296348234535,0.06915043612968708,0.05411215314546248,150
2,12,20,16,11,23,mse,1544 1042 750 564,0.023293187463816114,0.021608575746784462,0.029634907732460795,0.06673264505469924,0.05478282281322778,159
2,12,20,16,11,23,mred,1540 1041 749 563,0.023308517419211413,0.021575674625574644,0.02972830285829823,0.06915043612968708,0.05411215314546248,159
2,12,20,18,5,23,mse,24 16 12 9,0.027529916134371217,0.02584986047382626,0.035299722551847226,0.0861509252066957,0.06687693818651214,95
2,12,20,18,6,23,mse,49 33 24 18,0.026014509952256598,0.024828086006283806,0.03289357342228392,0.07696255284377912,0.06406564810708718,102
2,12,20,18,6,23,mred,48 33 24 18,0.026191401302596666,0.02481030750578136,0.033311170000373064,0.0861509252066957,0.06366975340733085,102
2,12,20,18,7,23,mse,97 65 47 35,0.024077588008329424,0.022382380141172685,0.03063229113296919,0.07663166401093212,0.056887635360776206,109
2,12,20,18,8,23,mse,194 131 94 71,0.023599190751284964,0.02194122083476813,0.030013169992448758,0.07663166401093212,0.056193514206048525,116
2,12,20,18,9,23,mse,389 262 188 142,0.023591031920866926,0.021955421140371814,0.03000671151460107,0.07425184871199123,0.05747590071210056,123
2,12,20,18,9,23,mred,388 262 188 141,0.023565494406002734,0.021875050518281217,0.030052896726743987,0.07663166401093212,0.056193514206048525,123
2,12,20,18,10,23,mse,777 524 377 283,0.0235192410870572,0.021858182398098502,0.02996856288141337,0.07544175636146168,0.05689402966598616,130
2,12,20,18,10,23,mred,776 523 377 283,0.023538164414108588,0.021853160062826747,0.02999459730628366,0.07663166401093212,0.05611661251335977,130
2,12,20,18,11,23,mse,1554 1048 754 567,0.023538090883706467,0.021888238635303415,0.02996736079494099,0.07544175636146168,0.05689402966598616,137
2,12,20,18,11,23,mred,1552 1047 753 565,0.02353333378107339,0.021842883538933218,0.030003868141131533,0.07663166401093212,0.05613496197779345,137
2,12,20,20,5,23,mse,25 17 12 9,0.027509943064369626,0.02580549281055365,0.03598883974905491,0.10883512209872809,0.07839101565216637,85
2,12,20,20,6,23,mse,50 33 24 18,0.027514859717596013,0.025786645390469435,0.03588548763070304,0.10883512209872809,0.07791153168869912,90
2,12,20,20,7,23,mse,100 67 48 36,0.02686435641337179,0.02521072081334918,0.03496051543874907,0.10883512209872809,0.07490198907032983,95
2,12,20,20,8,23,mse,199 134 96 72,0.026845668335781663,0.025182152131618785,0.03485621161021023,0.11329094648823444,0.07453981052732922,100
2,12,20,20,9,23,mse,398 268 192 144,0.026845668335781663,0.025182152131618785,0.03485621161021023,0.11329094648823444,0.07453981052732922,105
2,12,20,20,10,23,mse,797 536 384 288,0.026841286294323613,0.02518240432926973,0.034850934872565506,0.11217699039085785,0.07427148147868265,110
2,12,20,20,10,23,mred,796 535 384 288,0.026846356820389224,0.025181588536564846,0.03486507083766697,0.11329094648823444,0.07456137962013533,110
2,12,20,20,11,23,mse,1594 1072 768 575,0.02683939846291993,0.025181185396275625,0.034849039428746294,0.11217699039085785,0.07427148147868265,115
2,12,20,20,11,23,mred,1593 1071 768 575,0.026837307230901202,0.025176873306498176,0.034849611899757896,0.11273396843954615,0.07438516324532195,115
2,14,12,12,5,23,mse,25 17 12 9,0.01169917207756642,0.011250227842476677,0.0140067639303031,0.03705980147464184,0.026788209675538154,161
2,14,12,12,6,23,mse,51 34 24 18,0.008252838004892033,0.008684768335983743,0.009337776769663663,0.025233572567448712,0.019807856816475698,174
2,14,12,12,7,23,mse,102 68 49 36,0.00728612002211727,0.007619283315002568,0.008262682632807978,0.021491597262045886,0.018620781351927605,187
2,14,12,12,8,23,mse,203 136 97 73,0.003079781654668851,0.0028858601549879258,0.00432599359499599,0.02261569849676147,0.012650114782930499,200
2,14,12,12,9,23,mse,406 272 194 146,0.003079781654668851,0.0028858601549879258,0.00432599359499599,0.02261569849676147,0.012650114782930499,213
2,14,12,12,9,23,mred,406 271 194 146,0.0030143156352484294,0.002820778420725562,0.0045283704863832,0.02261569849676147,0.013261828398257463,213
2,14,12,12,10,23,mse,813 543 389 292,0.0029950242223725264,0.002795027111719848,0.004141146312537608,0.02141202324860477,0.011638071110354586,226
2,14,12,12,10,23,mred,812 543 389 292,0.0029351865384221743,0.002748347398939124,0.004200550438253002,0.02261569849676147,0.01270892475875823,226
2,14,12,12,11,23,mse,1626 1087 778 584,0.003046106831415295,0.002842528130986971,0.0041187728544267365,0.02141202324860477,0.011549176224787704,239
2,14,12,12,11,23,mred,1623 1085 777 583,0.002851735980814573,0.0026597885515657923,0.004407985971464998,0.023217536120839818,0.01337288623175304,239
2,14,12,14,5,23,mse,25 17 12 9,0.011919956237117318,0.011466958623439365,0.01430442253534543,0.03847658450336969,0.02724149239697586,151
2,14,12,14,6,23,mse,51 34 24 18,0.00826026137366265,0.008735516680119442,0.009401645526788292,0.025233572567448712,0.02011591369262047,162
2,14,12,14,7,23,mse,102 68 49 36,0.007161826453687411,0.007521713250105333,0.008182313138311335,0.022169336575323054,0.01888857808148357,173
2,14,12,14,8,23,mse,203 136 97 73,0.0030767155445074355,0.002886721774843881,0.004402594682838798,0.02405373327092023,0.01314677420348574,184
2,14,12,14,9,23,mse,407 272 194 146,0.00321071169371662,0.0029893974722185555,0.004345163986965887,0.021649924732178655,0.011409260338179827,195
2,14,12,14,9,23,mred,406 272 194 146,0.0030767155445074355,0.002886721774843881,0.004402594682838798,0.02405373327092023,0.01314677420348574,195
2,14,12,14,10,23,mse,813 544 389 292,0.0030355324135972295,0.002827096256085759,0.004147514313440984,0.022851829001549445,0.011984706377533929,206
2,14,12,14,10,23,mred,812 543 389 292,0.00289661848178976,0.002704549833777754,0.004286485009197067,0.02405373327092023,0.013199977341399202,206
2,14,12,14,11,23,mse,1626 1087 778 584,0.002963109321971749,0.002761455633838732,0.004129003290131695,0.022851829001549445,0.01202842966998574,217
2,14,12,14,11,23,mred,1624 1086 777 584,0.0028628108852356343,0.002670778725082007,0.004315702951323141,0.02405373327092023,0.013215221508253869,217
2,14,12,16,5,23,mse,25 17 12 9,0.012932281153000831,0.012467838994789905,0.015615520224470516,0.04036562854167348,0.029193361635697253,141
2,14,12,16,6,23,mse,51 34 24 18,0.008465185893381218,0.009115436295084193,0.009877461436493156,0.028216035803700096,0.021518744726508866,150
2,14,12,16,7,23,mse,102 68 49 37,0.006458314693985886,0.006773954276455524,0.00762989667716321,0.02117294111250695,0.01606127573527202,159
2,14,12,16,8,23,mse,204 136 97 73,0.003544299956270901,0.003344651145704187,0.004812731993373978,0.02117294111250695,0.01263346389328284,168
2,14,12,16,8,23,mred,203 136 97 73,0.0034599676531551532,0.0032920351048662615,0.005116931550341434,0.02597111296979858,0.015510591594563188,168
2,14,12,16,9,23,mse,407 272 195 146,0.003165870677992976,0.002979533675707857,0.004432784511271443,0.023572027041152764,0.013100863803036957,177
2,14,12,16,10,23,mse,815 544 389 292,0.0030966498192274185,0.002896736477002976,0.004388492840339539,0.022372484076829856,0.012655240851206425,186
2,14,12,16,10,23,mred,814 544 389 292,0.0030328768417593977,0.0028504479193057963,0.004394891601488718,0.023572027041152764,0.013204569914721184,186
2,14,12,16,11,23,mse,1629 1089 779 584,0.0031234247673582963,0.002920810709393938,0.0043402054729965575,0.022972255558991312,0.012477407830199131,195
2,14,12,16,11,23,mred,1627 1088 778 584,0.0030285549268985225,0.0028488568270487796,0.004457284358618631,0.02417179852331422,0.013561744773334616,195
2,14,12,18,5,23,mse,26 17 12 9,0.014859356862507106,0.014908787680127317,0.016883735390647095,0.04304914695916636,0.030303144570921578,131
2,14,12,18,6,23,mse,51 34 24 18,0.01221950262451883,0.013085266157647543,0.013927255478954188,0.04429484014134537,0.030796135371722252,138
2,14,12,18,7,23,mse,102 68 49 37,0.006892053654939556,0.006791805588993483,0.00873801190263889,0.04429484014134537,0.021651341759974768,145
2,14,12,18,8,23,mse,205 137 98 73,0.005330433164310325,0.005252818475062553,0.0068128349945573334,0.03961001092635196,0.01751232912291969,152
2,14,12,18,9,23,mse,410 274 196 147,0.005020036845902758,0.004811319075212433,0.006566084800363644,0.03961001092635196,0.016081049415604738,159
2,14,12,18,10,23,mse,820 547 391 293,0.004867278901355734,0.0047183593151002385,0.006436320303820569,0.03961001092635196,0.01724981359849764,166
2,14,12,18,11,23,mse,1640 1095 782 587,0.004844630251884821,0.004666988088790175,0.006408485346087808,0.03961001092635196,0.016985802514926505,173
2,14,12,18,11,23,mred,1640 1095 783 587,0.004847508417634981,0.004660069293620769,0.006415806497476036,0.03961001092635196,0.01677887841560025,173
2,14,12,20,5,23,mse,26 17 12 9,0.030632502415781464,0.03181027822094239,0.034829518729568056,0.11985660167349706,0.07713976982584793,121
2,14,12,20,6,23,mse,53 35 25 19,0.018760417633999906,0.0182086816101643,0.023282309791432445,0.10293076709029508,0.04972574854757012,126
2,14,12,20,7,23,mse,105 70 50 37,0.01704394966343198,0.016623018219676954,0.021542439134141493,0.11139368438189608,0.0558946637748665,131
2,14,12,20,8,23,mse,210 140 100 75,0.01687121656341936,0.016291563045348043,0.02144594246308236,0.11139368438189608,0.0558946637748665,136
2,14,12,20,9,23,mse,421 279 199 149,0.01663231147407181,0.016154854413556588,0.021190546658535876,0.10927795505899582,0.05524085190318647,141
2,14,12,20,9,23,mred,421 280 199 149,0.01665700312216086,0.016146126779791964,0.02120943374646404,0.10927795505899582,0.05427730879869845,141
2,14,12,20,10,23,mse,842 559 398 298,0.01663241222578903,0.01613921973414511,0.021176506259353675,0.10927795505899582,0.05448574573919903,146
2,14,12,20,10,23,mred,842 559 399 299,0.01666630390594647,0.016117357134352348,0.021201427210552716,0.10927795505899582,0.05427460819049058,146
2,14,12,20,11,23,mse,1683 1118 797 597,0.016622302610007703,0.016104621191719053,0.02116645729455208,0.10980688738972089,0.0547121645143048,151
2,14,14,12,5,23,mse,25 17 12 9,0.011336154585463776,0.010910152992975368,0.013496872213118932,0.03517075743633805,0.025984047492879463,149
2,14,14,12,6,23,mse,51 34 24 18,0.008274163578675468,0.008630969444010525,0.009289305026230963,0.025233572567448712,0.019362332901943065,162
2,14,14,12,7,23,mse,102 68 49 36,0.007524161593342111,0.007799096240849645,0.008466231700446468,0.021099488104467063,0.018097425280183342,175
2,14,14,12,7,23,mred,101 68 49 36,0.00732047838058468,0.007638865547172646,0.00863888529453833,0.02552246501070143,0.019021333972338596,175
2,14,14,12,8,23,mse,203 136 97 73,0.0031616555790325717,0.0029592331397883926,0.0042991189873971365,0.02069831879788312,0.011894461328930253,188
2,14,14,12,9,23,mse,406 272 194 146,0.0031616555790325717,0.0029592331397883926,0.0042991189873971365,0.02069831879788312,0.011894461328930253,201
2,14,14,12,9,23,mred,406 271 194 146,0.002981927637248908,0.002790673932448378,0.004355411353826428,0.02069831879788312,0.012645855696516708,201
2,14,14,12,10,23,mse,812 543 389 292,0.0030642492818914856,0.002878511959274858,0.004159225147365723,0.02069831879788312,0.011849943792163996,214
2,14,14,12,10,23,mred,811 542 388 292,0.0029485840658797758,0.0027637892355587773,0.004476788960198347,0.021904355351087697,0.013194128003215119,214
2,14,14,12,11,23,mse,1625 1086 777 583,0.002944500929253975,0.002733573846604596,0.004133279194611849,0.02009530052128083,0.011368963011852386,227
2,14,14,12,11,23,mred,1622 1085 777 583,0.0028376565768802415,0.0026437115306256883,0.004306989869338053,0.021904355351087697,0.013063445806518317,227
2,14,14,14,5,23,mse,25 17 12 9,0.011551802504606632,0.011122270691562705,0.013794347996586562,0.03658754046506589,0.026497006235399263,139
2,14,14,14,6,23,mse,51 34 24 18,0.008269718840859192,0.008670668043229982,0.009330190185063269,0.025233572567448712,0.019695504901700477,150
2,14,14,14,7,23,mse,102 68 49 36,0.00738722762673449,0.007690262346526144,0.00836051815565895,0.021295542683256476,0.018516741554038988,161
2,14,14,14,8,23,mse,203 136 97 73,0.003119355829640418,0.0029223149938528282,0.004325632368776284,0.022136353572041884,0.012169587710964283,172
2,14,14,14,9,23,mse,406 272 194 146,0.003119355829640418,0.0029223149938528282,0.004325632368776284,0.022136353572041884,0.012169587710964283,183
2,14,14,14,9,23,mred,406 271 194 146,0.0030154545731837243,0.00282434242472679,0.004469441548606931,0.022136353572041884,0.013154853637356306,183
2,14,14,14,10,23,mse,813 543 389 292,0.0030640971106093646,0.002857769333709984,0.004179445497095657,0.020932087997623215,0.01146070689436232,194
2,14,14,14,10,23,mred,811 543 388 292,0.002964595447392326,0.0027815131233590836,0.004452659152580776,0.02334061914646055,0.013350893681693222,194
2,14,14,14,11,23,mse,1625 1087 777 584,0.003007745524653518,0.0028051440495226124,0.004157800976910181,0.02153422078483255,0.011582717410436202,205
2,14,14,14,11,23,mred,1623 1085 777 583,0.0028546788786562457,0.002663487006365528,0.004343788459952977,0.022738486359251214,0.013021571380768319,205
2,14,14,16,5,23,mse,25 17 12 9,0.012498128640571787,0.012054021934913662,0.015058434531564425,0.04036562854167348,0.028311841621706663,129
2,14,14,16,6,23,mse,51 34 24 18,0.008378732109723206,0.008962530255587806,0.00968163885055351,0.028216035803700096,0.021278185942418332,138
2,14,14,16,7,23,mse,102 68 49 37,0.006784627408872907,0.007100378058730057,0.007944095156859255,0.02117294111250695,0.01669852823675559,147
2,14,14,16,8,23,mse,203 136 97 73,0.0032914030492978384,0.0031254892786377357,0.004826872336477369,0.02597111296979858,0.014631262060232708,156
2,14,14,16,9,23,mse,407 272 195 146,0.003270265689012012,0.0030710470809786807,0.004431028425771016,0.023572027041152764,0.012232715373711208,165
2,14,14,16,10,23,mse,814 544 389 292,0.0030682563054250916,0.0028668848459782407,0.004324646391735207,0.023572027041152764,0.012335407984547561,174
2,14,14,16,10,23,mred,813 544 389 292,0.0030261037546380925,0.002838046446062642,0.0043950739730374165,0.02477157000547567,0.013339262228009465,174
2,14,14,16,11,23,mse,1628 1088 778 584,0.0030682563054250916,0.0028668848459782407,0.004324646391735207,0.023572027041152764,0.012335407984547561,183
2,14,14,16,11,23,mred,1626 1087 778 584,0.0030020839585413544,0.002818946747803899,0.004429121724899033,0.02477157000547567,0.013443813462042839,183
2,14,14,18,5,23,mse,26 17 12 9,0.014814319945729631,0.014770888567843261,0.016987997914814694,0.04304914695916636,0.029690755444331248,119
2,14,14,18,6,23,mse,51 34 24 18,0.011839738632980667,0.012708782416213114,0.013539102951106594,0.04429484014134537,0.030303144570921578,126
2,14,14,18,7,23,mse,102 68 49 37,0.006822500793751152,0.006783565035857662,0.008586187364088836,0.04429484014134537,0.021541482879648983,133
2,14,14,18,8,23,mse,205 137 98 73,0.005394435119685189,0.005263371143887342,0.006932065082516993,0.03961001092635196,0.016811873257016954,140
2,14,14,18,9,23,mse,410 273 195 147,0.0051415941418003885,0.004981749812281669,0.0067436398724341744,0.03961001092635196,0.0181789214509421,147
2,14,14,18,9,23,mred,410 274 196 147,0.005175524758441383,0.0049387554779495805,0.006761852376874043,0.03961001092635196,0.015533355043199467,147
2,14,14,18,10,23,mse,819 547 391 293,0.00485498516140487,0.004690990759288914,0.006478415577990798,0.040781218230100315,0.017657189931217687,154
